封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s28298696.jpg,华杉讲透孙子兵法,"
        
  
  华杉 / 江苏文艺出版社 / 2015-6-10 / 49.80

      ",6.1,"
        (312人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28282186.jpg,战争风云,"
        
  
  【美】赫尔曼·沃克 / 施咸荣 等 / 湖南文艺出版社 / 2015-8 / 99元

      ",7.5,"
        (237人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s8863483.jpg,第三帝国的兴亡（上下册）,"
        
  
  威廉·夏伊勒 / 董乐山 / 世界知识出版社 / 2012-1 / 118.00元

      ",,"
        (950人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33728758.jpg,战争游戏,"
        
  
  [美] 科里·米德 / 刘四龙 / 后浪丨民主与建设出版社 / 2020-6 / 39.80元

      ",,"
        (20人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33859830.jpg,内战之殇,"
        
  
  [英] 保罗·普雷斯顿 / 李晓泉 / 后浪丨民主与建设出版社 / 2021-3 / 120.00元

      ",,"
        (目前无人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33857082.jpg,企鹅一战中国史,"
        
  
  [英]乔纳森·芬比、马克·奥尼尔、罗伯特·毕可思、保罗·弗伦奇、弗朗西斯·伍德、安妮·韦查德 / 陈元飞 / 理想国丨上海三联书店 / 2021-4 / 98.00元

      ",,"
        (目前无人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27306599.jpg,朝鲜战争,"
        
  
  [美]约瑟夫·古尔登 / 于滨、谈锋、蒋伟明 / 北京联合出版有限责任公司 / 2014-7 / 98.00

      ",,"
        (368人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s1353932.jpg,制空权,"
        
  
  [意] 朱里奥·杜黑 / 曹毅风、华人杰 / 解放军出版社 / 2005-1 / 29.00元

      ",8.6,"
        (131人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29572828.jpg,抗日战争,"
        
  
  王树增 / 人民文学出版社 / 2015-7-1 / 66.00元

      ",8.7,"
        (622人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s1401590.jpg,最后一颗子弹留给我,"
        
  
  刘猛 / 大众文艺出版社 / 2005-8 / 39.80元

      ",8.0,"
        (3194人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s3794379.jpg,军事思想纵横谈,"
        
  
  艾跃进 / 南开大学出版社 / 2005-4 / 28.00元

      ",5.6,"
        (65人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33758854.jpg,灰猎犬号,"
        
  
  [英] C.S.佛瑞斯特 / 苏伊达 / 北京联合出版公司

      ",7.6,"
        (12人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33632406.jpg,亚洲与一战,"
        
  
  徐国琦 / 尤卫群 / 四川人民出版社 / 2020-5 / 78

      ",7.8,"
        (161人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33466446.jpg,从投石索到无人机：战争推动历史,"
        
  
  胡安·卡洛斯·洛萨达·马尔瓦莱斯 / 宓田 / 中国社会科学出版社 / 2019-9 / 59.00元

      ",8.1,"
        (27人评价)
    "
