封面,标题,出版信息,评分,评价人数
https://img2.doubanio.com/view/subject/s/public/s29758893.jpg,私立禁穿內褲學園(1),"
        
  
  紺野あずれ / 長鴻出版社 / 2014-9-11

      ",,"
        (42人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s2388038.jpg,浪客行 (Vol. 01),"
        
  
  井上雄彥 / 天下出版有限公司 / HK$30.00

      ",9.4,"
        (4687人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s3025541.jpg,塔希里亚故事集,"
        
  
  吴淼 / 接力出版社 / 2007 / 26.00元

      ",9.4,"
        (4507人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33747032.jpg,チェンソーマン 9,"
        
  
  藤本 タツキ / 集英社 / 2020-12-1 / 484円

      ",9.0,"
        (840人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33699654.jpg,チェンソーマン 8,"
        
  
  藤本 タツキ / 集英社 / 2020-8-4

      ",9.2,"
        (790人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33847670.jpg,生而为奴,"
        
  
  雨谷 / 后浪丨花山文艺出版社 / 2021-4 / 68.00

      ",,"
        (60人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s32301797.jpg,チェンソーマン  2,"
        
  
  藤本 タツキ / 集英社 / 2019-5-2 / JPY 475

      ",8.6,"
        (681人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s6959400.jpg,放学后的秘密花园,"
        
  
  神崎貴至 / 長鴻出版社 / 2010 / 130NTD

      ",6.3,"
        (174人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33762414.jpg,银翼杀手2019,"
        
  
  [美] 迈克尔•格林、[美] 迈克•约翰逊、[西] 安德烈斯·吉纳尔多 / 孙侃、苏明阳 / 北京时代华文书局 / 2021-1 / 58.00

      ",7.7,"
        (74人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29779360.jpg,镖人,"
        
  
  许先哲 / 北京联合出版公司 / 2018-6 / 39.90元

      ",8.5,"
        (6178人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33759500.jpg,内城故事,"
        
  
  [澳] 陈志勇 / 曹芳、常立（审译） / 二十一世纪出版社集团 / 2020-12-29 / 158.00元

      ",8.9,"
        (97人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33613256.jpg,半小时漫画宋词,"
        
  
  陈磊、半小时漫画团队 / 上海文艺出版社 / 2020-4 / 54.90元

      ",7.2,"
        (3138人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29910472.jpg,镖人,"
        
  
  许先哲 / 北京联合出版公司 / 2018-10 / 39.90元

      ",8.5,"
        (4416人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33797461.jpg,進擊的巨人 33,"
        
  
  諫山 創 / 東立出版社有限公司

      ",9.5,"
        (207人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33717129.jpg,半小时漫画中国哲学史,"
        
  
  陈磊·半小时漫画团队 / 江苏凤凰文艺出版社 / 2020-8-1 / 49.90元

      ",6.3,"
        (744人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33796393.jpg,爱如初见,"
        
  
  Jordi Lafebre、[西]乔迪·拉菲布尔 / 陈潇 / 西泠印社出版社 / 2021-2-1 / 98

      ",9.2,"
        (115人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33799105.jpg,虽然痛苦到崩溃，却无法辞职的理由,"
        
  
  （日） 汐街可奈 / 著、（日）结城裕 / 协助执笔 / 王静怡 / 北京联合出版公司|青豆书坊 / 2021-1 / 46.80元

      ",7.8,"
        (40人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29748861.jpg,我的生活不可能那么坏,"
        
  
  [日] Keigo（河尻圭吾） / 雅众文化/天津人民出版社 / 2018-5 / 49.80

      ",8.3,"
        (6260人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33841976.jpg,尖帽子的魔法工坊 1,"
        
  
  [日] 白滨鸥 / 《尖帽子的魔法工坊》翻译组 / 新星出版社 / 2021-3 / 28.00元

      ",8.7,"
        (34人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33592160.jpg,チェンソーマン 6,"
        
  
  藤本 タツキ / 集英社 / 2020-3-4 / JPY 484

      ",9.2,"
        (1112人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29831216.jpg,万般滋味，都是生活：丰子恺散文漫画精选集,"
        
  
  丰子恺 / 华中科技大学出版社 / 2018-9 / 42.00元

      ",8.9,"
        (2101人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27801345.jpg,後宮皇子,"
        
  
  西野花、座裏屋蘭丸 / 白泉社 / 2014-6-20 / JPY 730

      ",7.3,"
        (84人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33545853.jpg,チェンソーマン 5,"
        
  
  藤本 タツキ / 集英社 / 2020-1-4 / JPY 484

      ",9.1,"
        (989人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29835816.jpg,镖人,"
        
  
  许先哲 / 北京联合出版公司 / 2018-8 / 39.90元

      ",8.3,"
        (5074人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33509872.jpg,熊与狸的四季之旅,"
        
  
  [日] 帆 / 叶燕君 / 四川文艺出版社 / 2019-12 / 39.80

      ",8.3,"
        (1506人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s2962209.jpg,七龙珠,"
        
  
  鸟山明 / 海南摄影美术出版社 / 1992-2 / 1.90

      ",9.5,"
        (4671人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33771839.jpg,新手妈妈的头两年,"
        
  
  [日] 高木直子 / 胡璐瑶 / 新星出版社 / 2020-12 / ¥42.00

      ",8.5,"
        (346人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29881117.jpg,追寻逝去的时光·第一卷,"
        
  
  [法] 斯泰凡·厄埃 编绘、[法] 马塞尔·普鲁斯特 原作 / 周克希 / 湖南美术出版社 / 2018-1 / 160.00元

      ",9.2,"
        (2526人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33444781.jpg,チェンソーマン 3,"
        
  
  藤本 タツキ / 集英社 / 2019-8-2 / JPY 475

      ",8.8,"
        (624人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33666666.jpg,咒術迴戰 9,"
        
  
  芥見 下々 / 張紹仁 / 東立出版社 / 2020-6-15 / NTD 100.00

      ",8.5,"
        (285人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33493005.jpg,チェンソーマン 4,"
        
  
  藤本 タツキ / 集英社 / 2019-10-4 / JPY 484

      ",8.8,"
        (607人评价)
    "
