封面,标题,出版信息,评分,评价人数
https://img1.doubanio.com/view/subject/s/public/s1770428.jpg,算法导论,"
        
  
  [美] Thomas H. Cormen、Charles E. Leiserson、Ronald L. Rivest、Clifford Stein / 高等教育出版社 / 2002-5 / 68.00元

      ",9.5,"
        (925人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27637475.jpg,计算的本质,"
        
  
  [英] Tom Stuart / 张伟 / 人民邮电出版社 / 2014-11 / 69.00元

      ",8.6,"
        (203人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32322795.jpg,动手学深度学习,"
        
  
  阿斯顿·张（Aston Zhang）、李沐（Mu Li）、[美] 扎卡里·C. 立顿（Zachary C. Lipton）、[德] 亚历山大·J. 斯莫拉（Alexander J. Smola） / 人民邮电出版社 / 2019-6 / 85.00元

      ",9.4,"
        (260人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27329267.jpg,只是为了好玩,"
        
  
  Linus Torvalds、David Diamond / 陈少芸 / 人民邮电出版社 / 2014-7 / 49.00 元

      ",8.2,"
        (868人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s25103742.jpg,编码,"
        
  
  查尔斯•佩措尔德 (Charles Petzold) / 左飞、薛佟佟 / 电子工业出版社 / 2012-10-1 / 59.00元

      ",9.3,"
        (600人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s10328621.jpg,编写可读代码的艺术,"
        
  
  Boswell, D.、Foucher, T. / 尹哲、郑秀雯 / 机械工业出版社 / 2012-7-10 / 59.00元

      ",8.7,"
        (953人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27490779.jpg,父与子的编程之旅,"
        
  
  桑德 (Warren Sande)、桑德 (Carter Sande) / 苏金国、易郑超 / 人民邮电出版社 / 2014-10-1 / CNY 69.00

      ",8.5,"
        (271人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33687793.jpg,面向对象是怎样工作的（第2版）,"
        
  
  [日]平泽章 / 侯振龙 / 人民邮电出版社 / 2020-7-13 / 69

      ",8.6,"
        (13人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29829100.jpg,利用Python进行数据分析 原书第2版,"
        
  
  Wes McKinney / 徐敬一 / 机械工业出版社 / 2018-7 / 119

      ",8.2,"
        (365人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28513411.jpg,操作系统真象还原,"
        
  
  郑钢 / 人民邮电出版社 / 2016-3 / 108.00

      ",8.6,"
        (131人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s6382631.jpg,大话数据结构,"
        
  
  程杰 / 清华大学出版社 / 2011-6 / 59.00元

      ",7.9,"
        (1434人评价)
    "
