封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s29635754.jpg,礼记,"
        
  
  胡平生 译注、张萌 译注 / 中华书局 / 2017-12-1 / 88.00元

      ",8.1,"
        (58人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s9012761.jpg,洛阳伽蓝记,"
        
  
  杨衒之 / 尚荣 注释 / 中华书局 / 2012-1 / 27.00元

      ",9.3,"
        (711人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33846044.jpg,菜根谭 崔明琨编著,"
        
  
  霍明琨编著 / 曙光书阁/团结出版社 / 2021-2 / 58.00

      ",9.1,"
        (少于10人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s2757843.jpg,日知录校注(上中下),"
        
  
  顾炎武、陈垣(校注) / 陈垣 注解 / 安徽大学 / 2007-8 / 128.00元

      ",8.4,"
        (148人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28846510.jpg,菜根谭,"
        
  
  洪应明、杨春俏 / 中华书局 / 2016-4-23 / 19.00元

      ",8.8,"
        (254人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s6506312.jpg,贞观政要,"
        
  
  骈宇骞 / 骈宇骞 注释 / 中华书局 / 2011-3 / 39.00元

      ",9.2,"
        (205人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s6644082.jpg,列子,"
        
  
  列御寇 / 叶蓓卿 / 中华书局 / 2011-5-1 / 17.00元

      ",8.8,"
        (312人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s6259477.jpg,反经,"
        
  
  （唐）赵蕤 / 安徽人民出版社 / 2002-9-1 / 26.00元

      ",8.0,"
        (231人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33577498.jpg,写给年轻人的中国智慧（套装共4册）,"
        
  
  [中] 王蒙 / 北京联合出版公司 / 2019-9-1 / 192.00元

      ",8.5,"
        (115人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27986883.jpg,王阳明哲学,"
        
  
  蔡仁厚 / 九州出版社 / 2013-3-1 / 32.00元

      ",7.6,"
        (245人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s26592129.jpg,王阳明心学,"
        
  
  王觉仁 / 湖南人民出版社 / 2013-6 / 36.00元

      ",9.2,"
        (460人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s26740969.jpg,读通鉴论,"
        
  
  王夫之 / 舒士彦  点校 / 中华书局 / 2013-3-1 / 75.00元

      ",9.1,"
        (172人评价)
    "
